X,Y,OBJECTID,SysSchool,GradeRange,SchoolAddress,SchoolCity,STATE,SchoolZipCode,MailAddress,MailCity,MailZipCode,PrincipalName,PrincipalEmail,SchoolPhone,SchoolFax,longitude,latitude,Year,SchoolYear,SystemID,SystemName,SchoolID,SchoolName,Type,ENROLLMENT_COUNT,ENROLL_PERCENT_ASIAN,ENROLL_PERCENT_NATIVE,ENROLL_PERCENT_BLACK,ENROLL_PERCENT_HISPANIC,ENROLL_PERCENT_MULTIRACIAL,ENROLL_PERCENT_WHITE,ENROLL_PERCENT_MIGRANT,ENROLL_PERCENT_ED,ENROLL_PERCENT_SWD,ENROLL_PERCENT_LEP,ENROLL_PCT_ESOL,ENROLL_PCT_GIFTED,direct_cert_perc,pAbsent0_5,pAbsent6_15,pAbsent16P,Churn,TeacherCount,AvgExp,pYrsLt1,pYears1_10,pYears11_20,pYears21_30,pYearsGt30,Debt,GenAdmin,Instruction,Support,Ops,Media,PServices,Capital,SchoolAdmin,Food,Transport,TotalSpend,CCRPI,ClimateStar,NTestedELA3,Begin_CntELA3,Develop_CntELA3,Prof_CntELA3,Dist_CntELA3,pBeginELA3,pDevelopELA3,pProfELA3,pDistELA3,DevPlus_CntELA3,ProfPlus_CntELA3,pDevPlusELA3,pProfPlusELA3,NTestedELA5,Begin_CntELA5,Develop_CntELA5,Prof_CntELA5,Dist_CntELA5,pBeginELA5,pDevelopELA5,pProfELA5,pDistELA5,DevPlus_CntELA5,ProfPlus_CntELA5,pDevPlusELA5,pProfPlusELA5,NTestedMath3,Begin_CntMath3,Develop_CntMath3,Prof_CntMath3,Dist_CntMath3,pBeginMath3,pDevelopMath3,pProfMath3,pDistMath3,DevPlus_CntMath3,ProfPlus_CntMath3,pDevPlusMath3,pProfPlusMath3,NTestedMath5,Begin_CntMath5,Develop_CntMath5,Prof_CntMath5,Dist_CntMath5,pBeginMath5,pDevelopMath5,pProfMath5,pDistMath5,DevPlus_CntMath5,ProfPlus_CntMath5,pDevPlusMath5,pProfPlusMath5,NTestedELA8,BeginELA8_Cnt,DevelopELA8_Cnt,ProfELA8_Cnt,DistELA8_Cnt,NTestedMath8,BeginMath8_Cnt,DevelopMath8_Cnt,ProfMath8_Cnt,DistMath8_Cnt,pBeginELA8,pDevelopELA8,pProfELA8,pDistELA8,pBeginMath8,pDevelopMath8,pProfMath8,pDistMath8,DevPlusELA8_Cnt,ProfPlusELA8_Cnt,pDevPlusELA8,pProfPlusELA8,DevPlusMath8_Cnt,ProfPlusMath8_Cnt,pDevPlusMath8,pProfPlusMath8,NTestedAlgebraI,Begin_CntAlgebraI,Develop_CntAlgebraI,Prof_CntAlgebraI,Dist_CntAlgebraI,pBeginAlgebraI,pDevelopAlgebraI,pProfAlgebraI,pDistAlgebraI,DevPlus_CntAlgebraI,ProfPlus_CntAlgebraI,pDevPlusAlgebraI,pProfPlusAlgebraI,NTestedAmLit,Begin_CntAmLit,Develop_CntAmLit,Prof_CntAmLit,Dist_CntAmLit,pBeginAmLit,pDevelopAmLit,pProfAmLit,pDistAmLit,DevPlus_CntAmLit,ProfPlus_CntAmLit,pDevPlusAmLit,pProfPlusAmLit,NTestedAnalGeometry,Begin_CntAnalGeometry,Develop_CntAnalGeometry,Prof_CntAnalGeometry,Dist_CntAnalGeometry,pBeginAnalGeometry,pDevelopAnalGeometry,pProfAnalGeometry,pDistAnalGeometry,DevPlus_CntAnalGeometry,ProfPlus_CntAnalGeometry,pDevPlusAnalGeometry,pProfPlusAnalGeometry,NTestedBiology,Begin_CntBiology,Develop_CntBiology,Prof_CntBiology,Dist_CntBiology,pBeginBiology,pDevelopBiology,pProfBiology,pDistBiology,DevPlus_CntBiology,ProfPlus_CntBiology,pDevPlusBiology,pProfPlusBiology,NTestedCoordAlgebra,Begin_CntCoordAlgebra,Develop_CntCoordAlgebra,Prof_CntCoordAlgebra,Dist_CntCoordAlgebra,pBeginCoordAlgebra,pDevelopCoordAlgebra,pProfCoordAlgebra,pDistCoordAlgebra,DevPlus_CntCoordAlgebra,ProfPlus_CntCoordAlgebra,pDevPlusCoordAlgebra,pProfPlusCoordAlgebra,NTestedEcon,Begin_CntEcon,Develop_CntEcon,Prof_CntEcon,Dist_CntEcon,pBeginEcon,pDevelopEcon,pProfEcon,pDistEcon,DevPlus_CntEcon,ProfPlus_CntEcon,pDevPlusEcon,pProfPlusEcon,NTestedGeometry,Begin_CntGeometry,Develop_CntGeometry,Prof_CntGeometry,Dist_CntGeometry,pBeginGeometry,pDevelopGeometry,pProfGeometry,pDistGeometry,DevPlus_CntGeometry,ProfPlus_CntGeometry,pDevPlusGeometry,pProfPlusGeometry,NTestedLit9,Begin_CntLit9,Develop_CntLit9,Prof_CntLit9,Dist_CntLit9,pBeginLit9,pDevelopLit9,pProfLit9,pDistLit9,DevPlus_CntLit9,ProfPlus_CntLit9,pDevPlusLit9,pProfPlusLit9,NTestedPhysSci,Begin_CntPhysSci,Develop_CntPhysSci,Prof_CntPhysSci,Dist_CntPhysSci,pBeginPhysSci,pDevelopPhysSci,pProfPhysSci,pDistPhysSci,DevPlus_CntPhysSci,ProfPlus_CntPhysSci,pDevPlusPhysSci,pProfPlusPhysSci,NTestedUSHistory,Begin_CntUSHistory,Develop_CntUSHistory,Prof_CntUSHistory,Dist_CntUSHistory,pBeginUSHistory,pDevelopUSHistory,pProfUSHistory,pDistUSHistory,DevPlus_CntUSHistory,ProfPlus_CntUSHistory,pDevPlusUSHistory,pProfPlusUSHistory,NDropout712,pNDropout712,GraduationRate,NUMBER_OF_GRADUATES,pHopeEligible,chENROLLMENTCnt,pchENROLLMENTCnt,chCCRPI,chpProfPlusELA3,chpProfPlusMath3,chpProfPlusELA5,chpProfPlusMath5,chpELA8,chpProfPlusMath8,chpProfPlusAlgebraI,chpProfPlusAmLit,chpProfPlusAnalGeometry,chpProfPlusBiology,chpProfPlusCoordAlgebra,chpProfPlusEcon,chpProfPlusGeometry,chpProfPlusLit9,chpProfPlusPhysSci,chpProfPlusUSHistory,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-84.15542701,31.1247908650001,2238,7840201,06-08,209 Mathewson Ave SW,Pelham,GA,31779-2113,209 Mathewson Ave SW,Pelham,31779-2113,"Hamilton, John", ,229.294.6063,229.294.6046,-84.155423,31.124785,2019,2018-19,784,Pelham City,201,Pelham City Middle School,Middle School,353,1,0,56,5,1,37,0,100,18,3,1,5,55,52,38,11,11,31,8,26,39,23,13,0,0,0,6284,40,121,100,6,0,896,0,0,7448,56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,29,50,29,4,112,23,73,15,1,26,45,26,4,21,65,13,1,83,33,74,30,89,16,80,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,13,9,1,0,57,39,4,23,10,100,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,10,12,0,4,44,52,0,22,12,96,52,,,,,,,,,,,,,,,,,,,64,22.14,-19,,,,,-6,-14,,,,,-46,,,,,,{2FABB2BD-095E-4FB7-A8DE-062024C56C04},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.160321011,31.116977864,2239,7843050,PK-05,534 Barrow Ave SW,Pelham,GA,31779-5521,534 Barrow Ave SW,Pelham,31779-5521,"Davis, Rebecca", ,229.294.8170,229.294.6750,-84.160317,31.116972,2019,2018-19,784,Pelham City,3050,Pelham Elementary School,Elementary School,614,0,0,64,6,3,27,0,100,11,3,3,9,67,65,33,1,12,44,15,9,30,27,30,5,0,0,5823,45,172,94,4,0,732,0,0,6870,71,5,123,37,57,24,5,30,46,20,4,86,29,70,24,85,23,44,15,3,27,52,18,4,62,18,73,21,123,12,45,52,14,10,37,42,11,111,66,90,54,85,11,49,19,6,13,58,22,7,74,25,87,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,-7.25,10,0,40,-1,23,,,,,,,,,,,,,{6403664E-1D75-41B3-8F6A-930ED18CDA08},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-85.206781467,34.265891513,2240,7850105,PK-06,8 S Elm St SW,Rome,GA,30165-4002,8 S Elm St SW,Rome,30165-4002,"Walley, Laura",lwalley@rcs.rome.ga.us,706.232.5313,706.802.4315,-85.206777,34.265885,2019,2018-19,785,Rome City,105,Elm Street Elementary,Elementary School,569,1,0,25,59,4,11,0,98,8,51,36,1,45,68,28,4,19,44,14,2,41,34,23,0,0,0,5772,16,409,152,106,0,418,0,0,6874,75,4,84,34,31,16,3,41,37,19,4,50,19,60,23,80,33,29,17,1,41,36,21,1,47,18,59,23,84,31,31,19,3,37,37,23,4,53,22,63,26,80,32,33,13,2,40,41,16,3,48,15,60,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.53,6,9,4,-15,-18,,,,,,,,,,,,,{2FF93538-3D7A-4864-BF88-BAB3B16C4FB4},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-85.210712469,34.277391515,2241,7850173,PK-06,409 Lavender Dr NW,Rome,GA,30165-2261,409 Lavender Dr NW,Rome,30165-2261,"Johnson, Daphne Leigh",dljohnson@rcs.rome.ga.us,706.235.8836,706.234.5854,-85.210708,34.277385,2019,2018-19,785,Rome City,173,West Central Elementary School,Elementary School,606,3,0,20,61,4,12,0,98,12,49,34,1,45,67,29,4,21,52,12,10,44,33,14,0,0,0,6701,14,486,136,102,0,404,0,0,7845,78,4,82,18,23,30,11,22,28,37,13,64,41,78,50,91,26,38,21,6,29,42,23,7,65,27,72,30,82,5,19,44,14,6,23,54,17,77,58,94,71,90,12,41,28,9,13,46,31,10,78,37,87,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,-8.87,10,31,38,8,5,,,,,,,,,,,,,{CDFC7AB1-7AF1-4E43-A626-EA2490C4AD30},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-85.152511453,34.28696052,2242,7850193,09-12,1000 Veterans Memorial Hwy NE,Rome,GA,30161-4973,1000 Veterans Memorial Hwy NE,Rome,30161-4973,"Holland, Eric",eholland@rcs.rome.ga.us,706.235.9653,7062365078,-85.152507,34.286954,2019,2018-19,785,Rome City,193,Rome High School,High School,1932,3,0,32,33,3,29,0,54,10,8,6,12,30,54,26,20,11,114,13,14,31,35,17,4,0,0,5315,42,596,81,239,0,654,0,61,6988,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,143,161,87,17,35,40,21,4,265,104,65,26,411,134,138,113,26,33,34,28,6,277,139,67,34,1,,,,,,,,,,,,,447,176,93,117,61,39,21,26,14,271,178,61,40,,,,,,,,,,,,,,434,133,117,133,51,31,27,31,12,301,184,69,42,469,124,135,138,72,26,29,29,15,345,210,74,45,486,109,143,168,66,22,29,35,14,377,234,78,48,4,,,,,,,,,,,,,415,144,124,119,28,35,30,29,7,271,147,65,35,15,1,93,460,46,218,12.71,-6,,,,,,,-21,-6,,0,,-3,6,3,,5,{814821A3-355F-4CA3-8334-51D941041150},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-85.160579452,34.233556508,2243,7850275,PK-06,1502 Dean Ave SE,Rome,GA,30161-7104,1502 Dean Ave SE,Rome,30161-7104,"Styles, Wesley",wstyles@rcs.rome.ga.us,706.232.8310,7062328310,-85.160575,34.23355,2019,2018-19,785,Rome City,275,East Central Elementary School,Elementary School,566,3,1,27,11,7,51,0,98,10,10,6,9,33,68,29,3,14,40,15,3,30,48,18,3,0,0,6234,15,481,169,114,0,488,4,0,7506,79,5,77,18,20,25,14,23,26,33,18,59,39,77,51,106,17,34,38,17,16,32,36,16,89,55,84,52,77,7,11,40,19,9,14,52,25,70,59,91,77,106,7,41,34,24,7,39,32,23,99,58,93,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5.4,3,24,39,9,10,,,,,,,,,,,,,{45CA9EE1-8E11-4E19-B473-74D829A6EF53},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-85.148994452,34.2875775200001,2244,7850293,07-08,1020 Veterans Memorial Hwy NE,Rome,GA,30161-4973,1020 Veterans Memorial Hwy NE,Rome,30161-4973,"Wilkinson, Parke",pwilkinson@rcs.rome.ga.us,706.235.4695,706.234.5903,-85.14899,34.287571,2019,2018-19,785,Rome City,293,Rome Middle School,Middle School,990,3,0,36,35,4,23,0,98,11,15,6,9,43,50,38,13,13,70,11,14,39,33,11,3,0,1,5577,9,319,115,185,0,525,0,7,6736,70,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,138,163,96,9,477,99,159,134,85,34,40,24,2,21,33,28,18,268,105,66,26,378,219,79,46,77,0,1,27,49,0,1,35,64,77,76,100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0,1,40,30,0,1,56,42,71,70,100,99,79,0,15,49,15,0,19,62,19,79,64,100,81,,,,,,,,,,,,,,,,,,,72,7.84,0,,,,,-10,1,-1,,,,,,,,68,,{75ABA0AA-89E0-4ECF-A64B-B6FCA43751DD},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-85.180670458,34.241230509,2245,7850376,PK-06,24 E Main St SW,Rome,GA,30161-4671,24 E Main St SW,Rome,30161-4671,"Jackson, Felisha",fjackson@rcs.rome.ga.us,706.232.4913, ,-85.180666,34.241224,2019,2018-19,785,Rome City,376,Anna K. Davie Elementary,Elementary School,389,0,0,67,16,4,13,0,98,15,13,11,1,72,58,33,9,31,41,10,12,44,32,12,0,0,1,9143,13,769,277,421,0,803,0,0,11428,57,2,61,34,19,7,1,56,31,12,2,27,8,44,13,52,25,21,5,1,48,40,10,2,27,6,52,12,61,31,20,8,2,51,33,13,3,30,10,49,16,52,19,27,6,0,37,52,12,0,33,6,63,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.77,7,9,3,-9,-1,,,,,,,,,,,,,{E0898427-87CE-4EAF-9A0C-AD9B216E82E4},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-85.154632452,34.2586335130001,2246,7850377,PK-06,3 Watters St SE,Rome,GA,30161-5568,3 Watters St SE,Rome,30161-5568,"Sublett, LaRoyce", ,706.295.7180, ,-85.154628,34.258627,2019,2018-19,785,Rome City,377,Main Elementary School,Elementary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{63CE9C9C-B2D1-4A6A-8199-D26227CC6512},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-85.232517475,34.2703455130001,2247,7852054,PK-06,5 Brown Fox Dr SW,Rome,GA,30165-3501,5 Brown Fox Dr SW,Rome,30165-3501,"Drummond, Dennis",ddrummond@rcs.rome.ga.us,706.234.9366,706.234.5869,-85.232513,34.270339,2019,2018-19,785,Rome City,2054,West End Elementary School,Elementary School,819,5,0,24,33,6,32,0,98,11,17,11,6,34,69,29,2,12,51,12,8,39,35,18,0,0,1,5047,9,401,158,81,0,383,2,1,6083,79,5,105,18,28,34,25,17,27,32,24,87,59,83,56,114,13,38,45,18,11,33,40,16,101,63,89,55,105,5,21,47,32,5,20,45,31,100,79,95,75,114,8,38,46,22,7,33,40,19,106,68,93,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,8.33,-9,34,16,-2,3,,,,,,,,,,,,,{7AC532D7-9001-4DDF-A105-EF75B5626123},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-83.711116002,33.65993644,2248,7860100,PK-02,439 Annie P Henderson Dr,Social Circle,GA,30025-2896,439 A. P. Henderson Road,Social Circle,30025,"Favors, Darlene",darlene.favors@socialcircleschools.org,770.464.1411,770.464.9233,-83.711112,33.65993,2019,2018-19,786,Social Circle City,100,Social Circle Primary School,Elementary School,337,1,0,26,5,4,64,0,51,11,1,1,11,37,45,47,8,16,30,14,3,40,37,10,10,0,0,6880,18,304,381,131,0,976,0,0,8689,54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4.33,,,,,,,,,,,,,,,,,,{1F078466-9973-412C-8438-F1EA3FB7953B},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-83.7294820069999,33.659172439,2249,7860103,06-08,154 Alcova Dr,Social Circle,GA,30025-4350,154 Alcova Dr,Social Circle,30025-4350,"Aziamadi, Lottie Louise",lottie.aziamadi@socialcircleschools.org,770.464.1932,770.464.2612,-83.729478,33.659166,2019,2018-19,786,Social Circle City,103,Social Circle Middle School,Middle School,459,1,0,20,3,3,73,0,43,11,2,0,18,29,42,43,15,13,29,13,3,35,41,17,3,0,0,5492,35,342,140,188,0,758,0,0,6954,66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,21,54,69,12,156,24,71,50,11,14,35,44,8,15,46,32,7,135,81,87,52,132,61,85,39,22,0,6,12,4,0,27,55,18,22,16,100,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,17.99,-9,,,,,14,10,,,,,,,,,,,{A6C6B4EF-A242-4C31-9173-970EE7F54C8A},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-83.7203740049999,33.657656439,2250,7860200,03-05,240A W Hightower Trl,Social Circle,GA,30025-2716,240A W Hightower Trl,Social Circle,30025-2716,"Hargrove, Maria",maria.hargrove@socialcircleschools.org,770.464.2664,770.464.2665,-83.72037,33.65765,2019,2018-19,786,Social Circle City,200,Social Circle Elementary School,Elementary School,381,2,0,24,4,4,66,0,52,14,2,2,21,32,52,41,8,9,30,14,7,40,30,20,3,0,0,6264,12,361,395,155,0,875,0,0,8062,69,5,125,36,46,28,15,29,37,22,12,89,43,71,34,127,21,57,36,13,17,45,28,10,106,49,83,39,125,24,37,55,9,19,30,44,7,101,64,81,51,127,25,48,39,15,20,38,31,12,102,54,80,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8,-2.05,-7,-7,1,-6,4,,,,,,,,,,,,,{C0FC4ED7-A44A-4E26-984F-385E21DB760D},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-83.729488007,33.6591764390001,2251,7860300,09-12,154 Alcova Dr,Social Circle,GA,30025-4350,154 Alcova Dr,Social Circle,30025-4350,"Armstrong, Tim",tim.armstrong@socialcircleschools.org,770.464.2611,770.464.2612,-83.729484,33.65917,2019,2018-19,786,Social Circle City,300,Social Circle High School,High School,545,1,0,19,3,3,73,0,32,8,0,0,14,21,52,35,14,11,36,15,0,33,47,19,0,0,0,6303,45,566,118,391,0,855,0,0,8278,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,44,59,14,0,38,50,12,0,73,14,62,12,140,16,52,61,11,11,37,44,8,124,72,89,52,,,,,,,,,,,,,,150,37,34,61,18,25,23,41,12,113,79,75,53,1,,,,,,,,,,,,,82,10,25,31,16,12,31,38,20,72,47,88,57,134,15,39,59,21,11,29,44,16,119,80,89,60,145,15,34,70,26,10,23,48,18,130,96,90,66,5,,,,,,,,,,,,,96,15,45,28,8,16,47,29,8,81,36,84,38,,,92,109,50,20,3.8,10,,,,,,,,-4,,0,,33,,20,,7,{6AD616B8-A83E-4262-B679-AB0F2D145D1E},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-83.971007944,30.840260807,2252,7893050,06-08,117 Glenwood Dr,Thomasville,GA,31792-4662,117 Glenwood Dr,Thomasville,31792-4662,"Davenport, Courtney",davenportc@tcitys.org,229.225.2628,229.225.3502,-83.971004,30.840255,2019,2018-19,789,Thomasville City,3050,MacIntyre Park Middle School,Middle School,601,1,0,55,2,1,41,0,100,14,0,0,15,39,71,22,8,16,57,10,11,58,19,11,2,0,0,4916,1,7,52,513,0,862,0,0,6350,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,43,68,81,21,213,68,90,42,13,20,32,38,10,32,42,20,6,170,102,80,48,145,55,68,26,10,0,1,3,6,0,10,30,60,10,9,100,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,24,53,36,4,21,45,31,3,93,40,80,34,,,,,,,,,,,,,,,,,,,25,4.34,-6,,,,,6,-1,4,,,,,,,,-13,,{EEBD6D7A-1683-4D49-AA16-D1E729ED0986},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-83.973850945,30.8429518070001,2253,7893052,PK-05,100 N Hansell St,Thomasville,GA,31792-4669,100 N Hansell St,Thomasville,31792-4669,"Beaty, Brian",beatyb@tcitys.org,229.225.2631,229.225.2672,-83.973847,30.842946,2019,2018-19,789,Thomasville City,3052,Scott Elementary School,Elementary School,317,0,0,90,3,3,4,0,100,13,1,0,8,68,61,31,7,26,32,13,3,44,31,19,3,0,0,7153,1,7,267,206,16,811,0,0,8462,74,4,46,9,20,16,1,20,44,35,2,37,17,81,37,58,14,21,22,1,24,36,38,2,44,23,76,40,46,11,20,14,1,24,44,30,2,35,15,76,33,58,12,36,9,1,21,62,16,2,46,10,79,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,18,20,19,1,,,,,,,,,,,,,{37557A48-5684-447B-9297-E67002DAD867},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-83.9837579479999,30.8308158040001,2254,7894050,PK-05,520 Fletcher St,Thomasville,GA,31792-6438,520 Fletcher St,Thomasville,31792-6438,"Hugans, Melvin", ,229.225.2622,229.225.2692,-83.983754,30.83081,2019,2018-19,789,Thomasville City,4050,Harper Elementary School,Elementary School,271,0,0,98,0,1,1,1,100,17,0,0,4,73,52,36,12,20,33,15,0,39,30,24,6,0,0,9224,0,16,315,196,2,867,0,0,10619,52,4,44,24,17,2,1,55,39,5,2,20,3,45,7,53,18,28,6,1,34,53,11,2,35,7,66,13,44,8,27,9,0,18,61,21,0,36,9,82,21,53,17,31,3,2,32,59,6,4,36,5,68,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-19.82,2,-13,2,-4,-5,,,,,,,,,,,,,{02E988FE-2D73-4293-BFC1-E3F6A822E740},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-83.971061945,30.840688807,2255,7894052,09-12,315 S Hansell St,Thomasville,GA,31792-4601,315 S Hansell St,Thomasville,31792-4601,"Norfleet, Shannon",norfleets@tcitys.org,229.225.2634,229.225.2663,-83.971058,30.840683,2019,2018-19,789,Thomasville City,4052,Thomasville High School,High School,764,1,0,63,2,1,34,0,76,12,0,0,10,33,71,21,8,20,68,15,4,32,37,19,7,0,0,6398,29,3,112,919,27,1042,0,64,8595,78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,97,51,42,9,49,26,21,5,102,51,51,26,163,52,52,37,22,32,32,23,14,111,59,68,36,5,,,,,,,,,,,,,165,56,33,59,17,34,20,36,10,109,76,66,46,1,,,,,,,,,,,,,41,32,5,4,0,78,12,10,0,9,4,22,10,180,83,41,43,13,46,23,24,7,97,56,54,31,179,35,47,77,20,20,26,43,11,144,97,81,54,39,29,8,2,0,74,21,5,0,10,2,26,5,171,80,25,37,29,47,15,22,17,91,66,53,39,43,5,74,173,41,3,0.39,14,,,,,,,12,-1,,0,,-5,6,25,-3,-2,{256AD1FD-11A5-43EF-A659-2A546CF06AD1},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
